
# CodePoint UnicodeBlock PatternID String PositionChange
0010fc 10A0 S-380 3Bჼ -13250375,22+13250375,6:-13767955,22+13767947,20
0010fc 10A0 S-400 ჼჼBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010fc 10A0 S-401 ჼჼOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010fc 10A0 S-402 ჼჼ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fc 10A0 S-420 BBჼჼ -15775956,62+15775956,6:-18105090,18+18105066,32
0010fc 10A0 S-421 OOჼჼ -19628448,38+19628448,6:-21181218,125+21181202,141
0010fc 10A0 S-422 33ჼჼ -11390858,46+11390858,6:-13202438,6+13202422,22
0010fc 10A0 S-480 3BჼB -13768911,22+13768911,6:-14286495,22+14286487,36
0010fc 10A0 S-481 3B-ჼ -13250375,22+13250375,6:-13509217,6+13509201,14
0010fc 10A0 S-580 BBჼჼ	 -15775956,62+15775956,6:-18105090,18+18105066,32
0010fc 10A0 S-581 	BBჼჼ -15775956,62+15775956,6:-16552385,6+16552329,30
0010fc 10A0 S-582 BB-ჼჼ -15775956,62+15775956,6:-17328872,6+17328840,14
0010fc 10A0 S-584 ჼჼ.33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fc 10A0 S-585 3B-ჼB -13768911,22+13768911,6:-14027757,6+14027741,14
001e02 1E00 S-200 ḂB -18105090,18+18105066,32:-18105110,66+18105100,76
001e02 1E00 S-201 ḂO -18223397,14+18223397,6:-18223482,6+18223474,14
001e02 1E00 S-211 OḂ -19627015,6+19627015,14:-19627092,18+19627100,18
001e02 1E00 S-300 ḂBB -18106502,60+18106502,60
001e02 1E00 S-301 ḂOO -18223583,14+18223583,6:-18223668,6+18223660,14
001e02 1E00 S-302 Ḃ33 -15775287,14+15775287,6:-15775306,6+15775298,14
001e02 1E00 S-310 BḂB -18106502,60+18106502,60
001e02 1E00 S-321 OOḂ -21183580,6+21183580,14:-21183657,18+21183665,18
001e02 1E00 S-322 33Ḃ -13203387,6+13203387,14:-13203397,14+13203405,6
001e02 1E00 S-330 ḂḂB -18106502,60+18106502,60
001e02 1E00 S-331 ḂḂO -18107942,14+18107942,6:-18108027,6+18108019,14
001e02 1E00 S-340 ḂBḂ -18106502,60+18106502,60
001e02 1E00 S-350 BḂḂ -18106502,60+18106502,60
001e02 1E00 S-351 OḂḂ -19627092,18+19627100,18:-19627181,14+19627189,6
001e02 1E00 S-380 3BḂ -14286495,22+14286487,36:-14286527,30+14286533,24
001e02 1E00 S-399 ḂḂḂ -18106502,60+18106502,60
001e02 1E00 S-400 ḂḂBB -18106572,22+18106572,6:-18106626,6+18106604,28
001e02 1E00 S-401 ḂḂOO -18108047,14+18108047,6:-18108363,6+18108355,14
001e02 1E00 S-402 ḂḂ33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e02 1E00 S-410 BḂḂB -18106572,22+18106572,6:-18106626,6+18106604,28
001e02 1E00 S-421 OOḂḂ -21183657,18+21183665,18:-21183746,14+21183754,6
001e02 1E00 S-422 33ḂḂ -13203413,6+13203413,14:-13203423,14+13203431,6
001e02 1E00 S-481 3B-Ḃ -14286495,22+14286487,36:-14286527,30+14286533,24
001e02 1E00 S-499 ḂḂḂḂ -18106596,8+18106580,6:-18106626,6+18106604,28
001e02 1E00 S-584 ḂḂ.33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e03 1E00 S-200 ḃB -18105090,18+18105066,32:-18105110,66+18105100,76
001e03 1E00 S-201 ḃO -18223397,14+18223397,6:-18223482,6+18223474,14
001e03 1E00 S-211 Oḃ -19627015,6+19627015,14:-19627092,18+19627100,18
001e03 1E00 S-300 ḃBB -18106502,60+18106502,60
001e03 1E00 S-301 ḃOO -18223583,14+18223583,6:-18223668,6+18223660,14
001e03 1E00 S-302 ḃ33 -15775287,14+15775287,6:-15775306,6+15775298,14
001e03 1E00 S-310 BḃB -18106502,60+18106502,60
001e03 1E00 S-321 OOḃ -21183580,6+21183580,14:-21183657,18+21183665,18
001e03 1E00 S-322 33ḃ -13203387,6+13203387,14:-13203397,14+13203405,6
001e03 1E00 S-330 ḃḃB -18106502,60+18106502,60
001e03 1E00 S-331 ḃḃO -18107942,14+18107942,6:-18108027,6+18108019,14
001e03 1E00 S-340 ḃBḃ -18106502,60+18106502,60
001e03 1E00 S-350 Bḃḃ -18106502,60+18106502,60
001e03 1E00 S-351 Oḃḃ -19627092,18+19627100,18:-19627181,14+19627189,6
001e03 1E00 S-380 3Bḃ -14286495,22+14286487,36:-14286527,30+14286533,24
001e03 1E00 S-399 ḃḃḃ -18106502,60+18106502,60
001e03 1E00 S-400 ḃḃBB -18106572,22+18106572,6:-18106626,6+18106604,28
001e03 1E00 S-401 ḃḃOO -18108047,14+18108047,6:-18108363,6+18108355,14
001e03 1E00 S-402 ḃḃ33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e03 1E00 S-410 BḃḃB -18106572,22+18106572,6:-18106626,6+18106604,28
001e03 1E00 S-421 OOḃḃ -21183657,18+21183665,18:-21183746,14+21183754,6
001e03 1E00 S-422 33ḃḃ -13203413,6+13203413,14:-13203423,14+13203431,6
001e03 1E00 S-481 3B-ḃ -14286495,22+14286487,36:-14286527,30+14286533,24
001e03 1E00 S-499 ḃḃḃḃ -18106596,8+18106580,6:-18106626,6+18106604,28
001e03 1E00 S-584 ḃḃ.33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e04 1E00 S-200 ḄB -18105090,18+18105066,32:-18105208,8+18105208,8
001e04 1E00 S-201 ḄO -18223397,14+18223397,6:-18223482,6+18223474,14
001e04 1E00 S-210 BḄ -18105110,66+18105100,76:-18105208,8+18105208,8
001e04 1E00 S-211 OḄ -19627015,6+19627015,14:-19627092,18+19627100,18
001e04 1E00 S-300 ḄBB -18106502,60+18106502,60
001e04 1E00 S-301 ḄOO -18223583,14+18223583,6:-18223668,6+18223660,14
001e04 1E00 S-302 Ḅ33 -15775287,14+15775287,6:-15775306,6+15775298,14
001e04 1E00 S-310 BḄB -18106502,60+18106502,60
001e04 1E00 S-321 OOḄ -21183580,6+21183580,14:-21183657,18+21183665,18
001e04 1E00 S-322 33Ḅ -13203387,6+13203387,14:-13203397,14+13203405,6
001e04 1E00 S-330 ḄḄB -18106502,60+18106502,60
001e04 1E00 S-331 ḄḄO -18107942,14+18107942,6:-18108027,6+18108019,14
001e04 1E00 S-340 ḄBḄ -18106502,60+18106502,60
001e04 1E00 S-350 BḄḄ -18106502,60+18106502,60
001e04 1E00 S-351 OḄḄ -19627092,18+19627100,18:-19627181,14+19627189,6
001e04 1E00 S-380 3BḄ -14286495,22+14286487,36:-14286527,30+14286533,24
001e04 1E00 S-399 ḄḄḄ -18106502,60+18106502,60
001e04 1E00 S-400 ḄḄBB -18106572,22+18106572,6:-18106626,6+18106604,28
001e04 1E00 S-401 ḄḄOO -18108047,14+18108047,6:-18108363,6+18108355,14
001e04 1E00 S-402 ḄḄ33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e04 1E00 S-410 BḄḄB -18106572,22+18106572,6:-18106626,6+18106604,28
001e04 1E00 S-421 OOḄḄ -21183657,18+21183665,18:-21183746,14+21183754,6
001e04 1E00 S-422 33ḄḄ -13203413,6+13203413,14:-13203423,14+13203431,6
001e04 1E00 S-481 3B-Ḅ -14286495,22+14286487,36:-14286527,30+14286533,24
001e04 1E00 S-499 ḄḄḄḄ -18106606,8+18106588,6:-18106626,6+18106604,28
001e04 1E00 S-584 ḄḄ.33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e05 1E00 S-200 ḅB -18105090,18+18105066,32:-18105208,8+18105208,8
001e05 1E00 S-201 ḅO -18223397,14+18223397,6:-18223482,6+18223474,14
001e05 1E00 S-210 Bḅ -18105110,66+18105100,76:-18105208,8+18105208,8
001e05 1E00 S-211 Oḅ -19627015,6+19627015,14:-19627092,18+19627100,18
001e05 1E00 S-300 ḅBB -18106502,60+18106502,60
001e05 1E00 S-301 ḅOO -18223583,14+18223583,6:-18223668,6+18223660,14
001e05 1E00 S-302 ḅ33 -15775287,14+15775287,6:-15775306,6+15775298,14
001e05 1E00 S-310 BḅB -18106502,60+18106502,60
001e05 1E00 S-321 OOḅ -21183580,6+21183580,14:-21183657,18+21183665,18
001e05 1E00 S-322 33ḅ -13203387,6+13203387,14:-13203397,14+13203405,6
001e05 1E00 S-330 ḅḅB -18106502,60+18106502,60
001e05 1E00 S-331 ḅḅO -18107942,14+18107942,6:-18108027,6+18108019,14
001e05 1E00 S-340 ḅBḅ -18106502,60+18106502,60
001e05 1E00 S-350 Bḅḅ -18106502,60+18106502,60
001e05 1E00 S-351 Oḅḅ -19627092,18+19627100,18:-19627181,14+19627189,6
001e05 1E00 S-380 3Bḅ -14286495,22+14286487,36:-14286527,30+14286533,24
001e05 1E00 S-399 ḅḅḅ -18106502,60+18106502,60
001e05 1E00 S-400 ḅḅBB -18106572,22+18106572,6:-18106626,6+18106604,28
001e05 1E00 S-401 ḅḅOO -18108047,14+18108047,6:-18108363,6+18108355,14
001e05 1E00 S-402 ḅḅ33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e05 1E00 S-410 BḅḅB -18106572,22+18106572,6:-18106626,6+18106604,28
001e05 1E00 S-421 OOḅḅ -21183657,18+21183665,18:-21183746,14+21183754,6
001e05 1E00 S-422 33ḅḅ -13203413,6+13203413,14:-13203423,14+13203431,6
001e05 1E00 S-481 3B-ḅ -14286495,22+14286487,36:-14286527,30+14286533,24
001e05 1E00 S-499 ḅḅḅḅ -18106606,8+18106588,6:-18106626,6+18106604,28
001e05 1E00 S-584 ḅḅ.33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e06 1E00 S-200 ḆB -18105090,18+18105066,32:-18105248,8+18105248,8
001e06 1E00 S-201 ḆO -18223397,14+18223397,6:-18223482,6+18223474,14
001e06 1E00 S-210 BḆ -18105110,66+18105100,76:-18105248,8+18105248,8
001e06 1E00 S-211 OḆ -19627015,6+19627015,14:-19627092,18+19627100,18
001e06 1E00 S-300 ḆBB -18106502,60+18106502,60
001e06 1E00 S-301 ḆOO -18223583,14+18223583,6:-18223668,6+18223660,14
001e06 1E00 S-302 Ḇ33 -15775287,14+15775287,6:-15775306,6+15775298,14
001e06 1E00 S-310 BḆB -18106502,60+18106502,60
001e06 1E00 S-321 OOḆ -21183580,6+21183580,14:-21183657,18+21183665,18
001e06 1E00 S-322 33Ḇ -13203387,6+13203387,14:-13203397,14+13203405,6
001e06 1E00 S-330 ḆḆB -18106502,60+18106502,60
001e06 1E00 S-331 ḆḆO -18107942,14+18107942,6:-18108027,6+18108019,14
001e06 1E00 S-340 ḆBḆ -18106502,60+18106502,60
001e06 1E00 S-350 BḆḆ -18106502,60+18106502,60
001e06 1E00 S-351 OḆḆ -19627092,18+19627100,18:-19627181,14+19627189,6
001e06 1E00 S-380 3BḆ -14286495,22+14286487,36:-14286527,30+14286533,24
001e06 1E00 S-399 ḆḆḆ -18106502,60+18106502,60
001e06 1E00 S-400 ḆḆBB -18106572,22+18106572,6:-18106626,6+18106604,28
001e06 1E00 S-401 ḆḆOO -18108047,14+18108047,6:-18108363,6+18108355,14
001e06 1E00 S-402 ḆḆ33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e06 1E00 S-410 BḆḆB -18106572,22+18106572,6:-18106626,6+18106604,28
001e06 1E00 S-421 OOḆḆ -21183657,18+21183665,18:-21183746,14+21183754,6
001e06 1E00 S-422 33ḆḆ -13203413,6+13203413,14:-13203423,14+13203431,6
001e06 1E00 S-481 3B-Ḇ -14286495,22+14286487,36:-14286527,30+14286533,24
001e06 1E00 S-499 ḆḆḆḆ -18106616,8+18106596,6:-18106626,6+18106604,28
001e06 1E00 S-584 ḆḆ.33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e07 1E00 S-200 ḇB -18105090,18+18105066,32:-18105248,8+18105248,8
001e07 1E00 S-201 ḇO -18223397,14+18223397,6:-18223482,6+18223474,14
001e07 1E00 S-210 Bḇ -18105110,66+18105100,76:-18105248,8+18105248,8
001e07 1E00 S-211 Oḇ -19627015,6+19627015,14:-19627092,18+19627100,18
001e07 1E00 S-300 ḇBB -18106502,60+18106502,60
001e07 1E00 S-301 ḇOO -18223583,14+18223583,6:-18223668,6+18223660,14
001e07 1E00 S-302 ḇ33 -15775287,14+15775287,6:-15775306,6+15775298,14
001e07 1E00 S-310 BḇB -18106502,60+18106502,60
001e07 1E00 S-321 OOḇ -21183580,6+21183580,14:-21183657,18+21183665,18
001e07 1E00 S-322 33ḇ -13203387,6+13203387,14:-13203397,14+13203405,6
001e07 1E00 S-330 ḇḇB -18106502,60+18106502,60
001e07 1E00 S-331 ḇḇO -18107942,14+18107942,6:-18108027,6+18108019,14
001e07 1E00 S-340 ḇBḇ -18106502,60+18106502,60
001e07 1E00 S-350 Bḇḇ -18106502,60+18106502,60
001e07 1E00 S-351 Oḇḇ -19627092,18+19627100,18:-19627181,14+19627189,6
001e07 1E00 S-380 3Bḇ -14286495,22+14286487,36:-14286527,30+14286533,24
001e07 1E00 S-399 ḇḇḇ -18106502,60+18106502,60
001e07 1E00 S-400 ḇḇBB -18106572,22+18106572,6:-18106626,6+18106604,28
001e07 1E00 S-401 ḇḇOO -18108047,14+18108047,6:-18108363,6+18108355,14
001e07 1E00 S-402 ḇḇ33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e07 1E00 S-410 BḇḇB -18106572,22+18106572,6:-18106626,6+18106604,28
001e07 1E00 S-421 OOḇḇ -21183657,18+21183665,18:-21183746,14+21183754,6
001e07 1E00 S-422 33ḇḇ -13203413,6+13203413,14:-13203423,14+13203431,6
001e07 1E00 S-481 3B-ḇ -14286495,22+14286487,36:-14286527,30+14286533,24
001e07 1E00 S-499 ḇḇḇḇ -18106616,8+18106596,6:-18106626,6+18106604,28
001e07 1E00 S-584 ḇḇ.33 -18105643,47+18105644,30:-18105728,10+18105712,26
001e4c 1E00 S-201 ṌO -21181218,125+21181202,141:-21181895,14+21181895,14
001e4c 1E00 S-211 OṌ -21181218,125+21181202,141:-21181895,14+21181895,14
001e4c 1E00 S-301 ṌOO -21184296,261+21184296,12:-21184811,6+21184521,296
001e4c 1E00 S-311 OṌO -21184296,261+21184296,12:-21184787,18+21184370,145
001e4c 1E00 S-331 ṌṌO -21184296,261+21184296,12:-21184811,6+21184521,296
001e4c 1E00 S-341 ṌOṌ -21184647,134+21184332,32:-21184811,6+21184521,296
001e4c 1E00 S-351 OṌṌ -21184647,134+21184332,32:-21184787,18+21184370,145
001e4c 1E00 S-399 ṌṌṌ -21184647,134+21184332,32:-21184811,6+21184521,296
001e4c 1E00 S-401 ṌṌOO -21184847,83+21184847,83:-21185037,34+21185037,34
001e4c 1E00 S-421 OOṌṌ -21184847,83+21184847,83:-21185037,34+21185037,34
001e4d 1E00 S-201 ṍO -21181218,125+21181202,141:-21181895,14+21181895,14
001e4d 1E00 S-211 Oṍ -21181218,125+21181202,141:-21181895,14+21181895,14
001e4d 1E00 S-301 ṍOO -21184296,261+21184296,12:-21184811,6+21184521,296
001e4d 1E00 S-311 OṍO -21184296,261+21184296,12:-21184787,18+21184370,145
001e4d 1E00 S-331 ṍṍO -21184296,261+21184296,12:-21184811,6+21184521,296
001e4d 1E00 S-341 ṍOṍ -21184647,134+21184332,32:-21184811,6+21184521,296
001e4d 1E00 S-351 Oṍṍ -21184647,134+21184332,32:-21184787,18+21184370,145
001e4d 1E00 S-399 ṍṍṍ -21184647,134+21184332,32:-21184811,6+21184521,296
001e4d 1E00 S-401 ṍṍOO -21184847,83+21184847,83:-21185037,34+21185037,34
001e4d 1E00 S-421 OOṍṍ -21184847,83+21184847,83:-21185037,34+21185037,34
001e4e 1E00 S-201 ṎO -21181218,125+21181202,141:-21181895,14+21181895,14
001e4e 1E00 S-211 OṎ -21181218,125+21181202,141:-21181895,14+21181895,14
001e4e 1E00 S-301 ṎOO -21184296,261+21184296,12:-21184811,6+21184521,296
001e4e 1E00 S-311 OṎO -21184296,261+21184296,12:-21184787,18+21184370,145
001e4e 1E00 S-331 ṎṎO -21184296,261+21184296,12:-21184811,6+21184521,296
001e4e 1E00 S-341 ṎOṎ -21184647,134+21184332,32:-21184811,6+21184521,296
001e4e 1E00 S-351 OṎṎ -21184647,134+21184332,32:-21184787,18+21184370,145
001e4e 1E00 S-399 ṎṎṎ -21184647,134+21184332,32:-21184811,6+21184521,296
001e4e 1E00 S-401 ṎṎOO -21184847,83+21184847,83:-21185037,34+21185037,34
001e4e 1E00 S-421 OOṎṎ -21184847,83+21184847,83:-21185037,34+21185037,34
001e4f 1E00 S-201 ṏO -21181218,125+21181202,141:-21181895,14+21181895,14
001e4f 1E00 S-211 Oṏ -21181218,125+21181202,141:-21181895,14+21181895,14
001e4f 1E00 S-301 ṏOO -21184296,261+21184296,12:-21184811,6+21184521,296
001e4f 1E00 S-311 OṏO -21184296,261+21184296,12:-21184787,18+21184370,145
001e4f 1E00 S-331 ṏṏO -21184296,261+21184296,12:-21184811,6+21184521,296
001e4f 1E00 S-341 ṏOṏ -21184647,134+21184332,32:-21184811,6+21184521,296
001e4f 1E00 S-351 Oṏṏ -21184647,134+21184332,32:-21184787,18+21184370,145
001e4f 1E00 S-399 ṏṏṏ -21184647,134+21184332,32:-21184811,6+21184521,296
001e4f 1E00 S-401 ṏṏOO -21184847,83+21184847,83:-21185037,34+21185037,34
001e4f 1E00 S-421 OOṏṏ -21184847,83+21184847,83:-21185037,34+21185037,34
001e50 1E00 S-201 ṐO -21181218,125+21181202,141:-21182295,12+21182295,12
001e50 1E00 S-211 OṐ -21181218,125+21181202,141:-21182295,12+21182295,12
001e50 1E00 S-301 ṐOO -21184296,261+21184296,12:-21184811,6+21184521,296
001e50 1E00 S-311 OṐO -21184296,261+21184296,12:-21184787,18+21184370,145
001e50 1E00 S-331 ṐṐO -21184296,261+21184296,12:-21184811,6+21184521,296
001e50 1E00 S-341 ṐOṐ -21184647,134+21184332,32:-21184811,6+21184521,296
001e50 1E00 S-351 OṐṐ -21184647,134+21184332,32:-21184787,18+21184370,145
001e50 1E00 S-399 ṐṐṐ -21184647,134+21184332,32:-21184811,6+21184521,296
001e50 1E00 S-401 ṐṐOO -21184847,83+21184847,83:-21185073,70+21185073,70
001e50 1E00 S-421 OOṐṐ -21184847,83+21184847,83:-21185073,70+21185073,70
001e51 1E00 S-201 ṑO -21181218,125+21181202,141:-21182295,12+21182295,12
001e51 1E00 S-211 Oṑ -21181218,125+21181202,141:-21182295,12+21182295,12
001e51 1E00 S-301 ṑOO -21184296,261+21184296,12:-21184811,6+21184521,296
001e51 1E00 S-311 OṑO -21184296,261+21184296,12:-21184787,18+21184370,145
001e51 1E00 S-331 ṑṑO -21184296,261+21184296,12:-21184811,6+21184521,296
001e51 1E00 S-341 ṑOṑ -21184647,134+21184332,32:-21184811,6+21184521,296
001e51 1E00 S-351 Oṑṑ -21184647,134+21184332,32:-21184787,18+21184370,145
001e51 1E00 S-399 ṑṑṑ -21184647,134+21184332,32:-21184811,6+21184521,296
001e51 1E00 S-401 ṑṑOO -21184847,83+21184847,83:-21185073,70+21185073,70
001e51 1E00 S-421 OOṑṑ -21184847,83+21184847,83:-21185073,70+21185073,70
001e52 1E00 S-201 ṒO -21181218,125+21181202,141:-21182295,12+21182295,12
001e52 1E00 S-211 OṒ -21181218,125+21181202,141:-21182295,12+21182295,12
001e52 1E00 S-301 ṒOO -21184296,261+21184296,12:-21184811,6+21184521,296
001e52 1E00 S-311 OṒO -21184296,261+21184296,12:-21184787,18+21184370,145
001e52 1E00 S-331 ṒṒO -21184296,261+21184296,12:-21184811,6+21184521,296
001e52 1E00 S-341 ṒOṒ -21184647,134+21184332,32:-21184811,6+21184521,296
001e52 1E00 S-351 OṒṒ -21184647,134+21184332,32:-21184787,18+21184370,145
001e52 1E00 S-399 ṒṒṒ -21184647,134+21184332,32:-21184811,6+21184521,296
001e52 1E00 S-401 ṒṒOO -21184847,83+21184847,83:-21185073,70+21185073,70
001e52 1E00 S-421 OOṒṒ -21184847,83+21184847,83:-21185073,70+21185073,70
001e53 1E00 S-201 ṓO -21181218,125+21181202,141:-21182295,12+21182295,12
001e53 1E00 S-211 Oṓ -21181218,125+21181202,141:-21182295,12+21182295,12
001e53 1E00 S-301 ṓOO -21184296,261+21184296,12:-21184811,6+21184521,296
001e53 1E00 S-311 OṓO -21184296,261+21184296,12:-21184787,18+21184370,145
001e53 1E00 S-331 ṓṓO -21184296,261+21184296,12:-21184811,6+21184521,296
001e53 1E00 S-341 ṓOṓ -21184647,134+21184332,32:-21184811,6+21184521,296
001e53 1E00 S-351 Oṓṓ -21184647,134+21184332,32:-21184787,18+21184370,145
001e53 1E00 S-399 ṓṓṓ -21184647,134+21184332,32:-21184811,6+21184521,296
001e53 1E00 S-401 ṓṓOO -21184847,83+21184847,83:-21185073,70+21185073,70
001e53 1E00 S-421 OOṓṓ -21184847,83+21184847,83:-21185073,70+21185073,70
001ecc 1E00 S-201 ỌO -21181218,125+21181202,141:-21182535,8+21182535,8
001ecc 1E00 S-211 OỌ -21181218,125+21181202,141:-21182535,8+21182535,8
001ecc 1E00 S-301 ỌOO -21184296,261+21184296,12:-21184811,6+21184521,296
001ecc 1E00 S-311 OỌO -21184296,261+21184296,12:-21184787,18+21184370,145
001ecc 1E00 S-331 ỌỌO -21184296,261+21184296,12:-21184811,6+21184521,296
001ecc 1E00 S-341 ỌOỌ -21184647,134+21184332,32:-21184811,6+21184521,296
001ecc 1E00 S-351 OỌỌ -21184647,134+21184332,32:-21184787,18+21184370,145
001ecc 1E00 S-399 ỌỌỌ -21184647,134+21184332,32:-21184811,6+21184521,296
001ecc 1E00 S-401 ỌỌOO -21184847,83+21184847,83:-21185073,70+21185073,70
001ecc 1E00 S-421 OOỌỌ -21184847,83+21184847,83:-21185073,70+21185073,70
001ecd 1E00 S-201 ọO -21181218,125+21181202,141:-21182535,8+21182535,8
001ecd 1E00 S-211 Oọ -21181218,125+21181202,141:-21182535,8+21182535,8
001ecd 1E00 S-301 ọOO -21184296,261+21184296,12:-21184811,6+21184521,296
001ecd 1E00 S-311 OọO -21184296,261+21184296,12:-21184787,18+21184370,145
001ecd 1E00 S-331 ọọO -21184296,261+21184296,12:-21184811,6+21184521,296
001ecd 1E00 S-341 ọOọ -21184647,134+21184332,32:-21184811,6+21184521,296
001ecd 1E00 S-351 Oọọ -21184647,134+21184332,32:-21184787,18+21184370,145
001ecd 1E00 S-399 ọọọ -21184647,134+21184332,32:-21184811,6+21184521,296
001ecd 1E00 S-401 ọọOO -21184847,83+21184847,83:-21185073,70+21185073,70
001ecd 1E00 S-421 OOọọ -21184847,83+21184847,83:-21185073,70+21185073,70
001ece 1E00 S-201 ỎO -21181218,125+21181202,141:-21182415,8+21182415,8
001ece 1E00 S-211 OỎ -21181218,125+21181202,141:-21182415,8+21182415,8
001ece 1E00 S-301 ỎOO -21184296,261+21184296,12:-21184811,6+21184521,296
001ece 1E00 S-311 OỎO -21184296,261+21184296,12:-21184787,18+21184370,145
001ece 1E00 S-331 ỎỎO -21184296,261+21184296,12:-21184811,6+21184521,296
001ece 1E00 S-341 ỎOỎ -21184647,134+21184332,32:-21184811,6+21184521,296
001ece 1E00 S-351 OỎỎ -21184647,134+21184332,32:-21184787,18+21184370,145
001ece 1E00 S-399 ỎỎỎ -21184647,134+21184332,32:-21184811,6+21184521,296
001ece 1E00 S-401 ỎỎOO -21184847,83+21184847,83:-21185073,70+21185073,70
001ece 1E00 S-421 OOỎỎ -21184847,83+21184847,83:-21185073,70+21185073,70
001ecf 1E00 S-201 ỏO -21181218,125+21181202,141:-21182415,8+21182415,8
001ecf 1E00 S-211 Oỏ -21181218,125+21181202,141:-21182415,8+21182415,8
001ecf 1E00 S-301 ỏOO -21184296,261+21184296,12:-21184811,6+21184521,296
001ecf 1E00 S-311 OỏO -21184296,261+21184296,12:-21184787,18+21184370,145
001ecf 1E00 S-331 ỏỏO -21184296,261+21184296,12:-21184811,6+21184521,296
001ecf 1E00 S-341 ỏOỏ -21184647,134+21184332,32:-21184811,6+21184521,296
001ecf 1E00 S-351 Oỏỏ -21184647,134+21184332,32:-21184787,18+21184370,145
001ecf 1E00 S-399 ỏỏỏ -21184647,134+21184332,32:-21184811,6+21184521,296
001ecf 1E00 S-401 ỏỏOO -21184847,83+21184847,83:-21185073,70+21185073,70
001ecf 1E00 S-421 OOỏỏ -21184847,83+21184847,83:-21185073,70+21185073,70
001ed0 1E00 S-201 ỐO -21181218,125+21181202,141:-21181455,18+21181455,18
001ed0 1E00 S-211 OỐ -21181218,125+21181202,141:-21181455,18+21181455,18
001ed0 1E00 S-301 ỐOO -21184296,261+21184296,12:-21184811,6+21184521,296
001ed0 1E00 S-311 OỐO -21184296,261+21184296,12:-21184787,18+21184370,145
001ed0 1E00 S-331 ỐỐO -21184296,261+21184296,12:-21184811,6+21184521,296
001ed0 1E00 S-341 ỐOỐ -21184563,82+21184314,16:-21184811,6+21184521,296
001ed0 1E00 S-351 OỐỐ -21184563,82+21184314,16:-21184787,18+21184370,145
001ed0 1E00 S-399 ỐỐỐ -21184563,82+21184314,16:-21184811,6+21184521,296
001ed0 1E00 S-401 ỐỐOO -21184847,83+21184847,83:-21185001,30+21185001,30
001ed0 1E00 S-421 OOỐỐ -21184847,83+21184847,83:-21185001,30+21185001,30
001ed1 1E00 S-201 ốO -21181218,125+21181202,141:-21181455,18+21181455,18
001ed1 1E00 S-211 Oố -21181218,125+21181202,141:-21181455,18+21181455,18
001ed1 1E00 S-301 ốOO -21184296,261+21184296,12:-21184811,6+21184521,296
001ed1 1E00 S-311 OốO -21184296,261+21184296,12:-21184787,18+21184370,145
001ed1 1E00 S-331 ốốO -21184296,261+21184296,12:-21184811,6+21184521,296
001ed1 1E00 S-341 ốOố -21184563,82+21184314,16:-21184811,6+21184521,296
001ed1 1E00 S-351 Oốố -21184563,82+21184314,16:-21184787,18+21184370,145
001ed1 1E00 S-399 ốốố -21184563,82+21184314,16:-21184811,6+21184521,296
001ed1 1E00 S-401 ốốOO -21184847,83+21184847,83:-21185001,30+21185001,30
001ed1 1E00 S-421 OOốố -21184847,83+21184847,83:-21185001,30+21185001,30
001ed2 1E00 S-201 ỒO -21181218,125+21181202,141:-21181455,18+21181455,18
001ed2 1E00 S-211 OỒ -21181218,125+21181202,141:-21181455,18+21181455,18
001ed2 1E00 S-301 ỒOO -21184296,261+21184296,12:-21184811,6+21184521,296
001ed2 1E00 S-311 OỒO -21184296,261+21184296,12:-21184787,18+21184370,145
001ed2 1E00 S-331 ỒỒO -21184296,261+21184296,12:-21184811,6+21184521,296
001ed2 1E00 S-341 ỒOỒ -21184563,82+21184314,16:-21184811,6+21184521,296
001ed2 1E00 S-351 OỒỒ -21184563,82+21184314,16:-21184787,18+21184370,145
001ed2 1E00 S-399 ỒỒỒ -21184563,82+21184314,16:-21184811,6+21184521,296
001ed2 1E00 S-401 ỒỒOO -21184847,83+21184847,83:-21185001,30+21185001,30
001ed2 1E00 S-421 OOỒỒ -21184847,83+21184847,83:-21185001,30+21185001,30
001ed3 1E00 S-201 ồO -21181218,125+21181202,141:-21181455,18+21181455,18
001ed3 1E00 S-211 Oồ -21181218,125+21181202,141:-21181455,18+21181455,18
001ed3 1E00 S-301 ồOO -21184296,261+21184296,12:-21184811,6+21184521,296
001ed3 1E00 S-311 OồO -21184296,261+21184296,12:-21184787,18+21184370,145
001ed3 1E00 S-331 ồồO -21184296,261+21184296,12:-21184811,6+21184521,296
001ed3 1E00 S-341 ồOồ -21184563,82+21184314,16:-21184811,6+21184521,296
001ed3 1E00 S-351 Oồồ -21184563,82+21184314,16:-21184787,18+21184370,145
