
# Filtering out patterns with more than 20,000 distinct codepoints to preserve version control sanity.
#   Exceptions:
#   - full data for Basic Latin and Latin-1 Supplement blocks, aka ASCII & ISO-8859-1
#   - full data for pattern S-199, aka single-character strings
# 
# Filtered Pattern ID (total count of distinct codepoints in diff output), Pattern ID (codepoints), etc:
#   S-326 (22282x), S-585 (22435x), S-423 (22461x), S-426 (22432x), S-323 (22311x), S-324 (22311x), S-424 (22461x), S-583 (22283x), S-481 (22279x), S-420 (22406x) 

# CodePoint UnicodeBlock PatternID String PositionChange
000644 0600 S-414  لل  -21348166,14+21348246,34:-21348181,128+21348281,28
000644 0600 S-416 クللク -21348166,14+21348246,34:-21348181,128+21348281,28
000644 0600 S-421 OOلل -21186449,103+21186449,103
000644 0600 S-422 33لل -13205301,103+13205301,103
000644 0600 S-425 様様لل -24750804,65+24750804,65
000645 0600 S-200 مB -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-201 مO -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-210 Bم -18225761,207+18225773,195
000645 0600 S-211 Oم -21233024,207+21233036,195
000645 0600 S-212 3م -14382518,207+14382530,195
000645 0600 S-213 .م -21348340,10+21348336,24:-21348353,228+21348363,145
000645 0600 S-214  م -21348340,10+21348336,24:-21348353,228+21348363,145
000645 0600 S-216 クم -21348340,10+21348336,24:-21348353,228+21348363,145
000645 0600 S-299 مم -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-300 مBB -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-301 مOO -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-310 BمB -18225761,207+18225773,195
000645 0600 S-311 OمO -21233024,207+21233036,195
000645 0600 S-312 3م3 -14382518,207+14382530,195
000645 0600 S-313 .م. -21348340,10+21348336,24:-21348353,228+21348363,145
000645 0600 S-314  م  -21348340,10+21348336,24:-21348353,228+21348363,145
000645 0600 S-316 クمク -21348340,10+21348336,24:-21348353,228+21348363,145
000645 0600 S-320 BBم -18110047,1170+18110047,1170
000645 0600 S-321 OOم -21186449,103+21186449,103
000645 0600 S-322 33م -13205301,103+13205301,103
000645 0600 S-330 ممB -21348583,26+21348510,99
000645 0600 S-331 ممO -21348583,26+21348510,99
000645 0600 S-332 مم3 -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-333 مم. -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-334 مم  -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-336 ممク -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-340 مBم -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-341 مOم -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-342 م3م -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-343 م.م -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-344 م م -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-346 مクم -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-350 Bمم -18225761,207+18225773,195
000645 0600 S-351 Oمم -21233024,207+21233036,195
000645 0600 S-352 3مم -14382518,207+14382530,195
000645 0600 S-353 .مم -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-354  مم -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-355 様مم -23161578,145+23161578,145
000645 0600 S-356 クمم -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-380 3Bم -14289956,22+14289956,24:-14289980,18+14289982,18
000645 0600 S-400 ممBB -21348583,26+21348510,99
000645 0600 S-401 ممOO -21348583,26+21348510,99
000645 0600 S-402 مم33 -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-403 مم.. -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-404 مم   -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-406 ممクク -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-413 .مم. -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-414  مم  -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-416 クممク -21348353,228+21348363,145:-21348583,26+21348510,99
000645 0600 S-421 OOمم -21186449,103+21186449,103
000645 0600 S-422 33مم -13205301,103+13205301,103
000645 0600 S-425 様様مم -24750804,65+24750804,65
000645 0600 S-584 مم.33 -21348353,228+21348363,145:-21348583,26+21348510,99
000646 0600 S-200 نB -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-201 نO -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-210 Bن -18225761,207+18225773,195
000646 0600 S-211 Oن -21233024,207+21233036,195
000646 0600 S-212 3ن -14382518,207+14382530,195
000646 0600 S-213 .ن -21348640,10+21348636,24:-21348653,228+21348663,145
000646 0600 S-214  ن -21348640,10+21348636,24:-21348653,228+21348663,145
000646 0600 S-216 クن -21348640,10+21348636,24:-21348653,228+21348663,145
000646 0600 S-299 نن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-300 نBB -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-301 نOO -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-310 BنB -18225761,207+18225773,195
000646 0600 S-311 OنO -21233024,207+21233036,195
000646 0600 S-312 3ن3 -14382518,207+14382530,195
000646 0600 S-313 .ن. -21348640,10+21348636,24:-21348653,228+21348663,145
000646 0600 S-314  ن  -21348640,10+21348636,24:-21348653,228+21348663,145
000646 0600 S-316 クنク -21348640,10+21348636,24:-21348653,228+21348663,145
000646 0600 S-320 BBن -18110047,1170+18110047,1170
000646 0600 S-321 OOن -21186449,103+21186449,103
000646 0600 S-322 33ن -13205301,103+13205301,103
000646 0600 S-330 ننB -21348883,26+21348810,99
000646 0600 S-331 ننO -21348883,26+21348810,99
000646 0600 S-332 نن3 -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-333 نن. -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-334 نن  -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-336 ننク -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-340 نBن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-341 نOن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-342 ن3ن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-343 ن.ن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-344 ن ن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-346 نクن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-350 Bنن -18225761,207+18225773,195
000646 0600 S-351 Oنن -21233024,207+21233036,195
000646 0600 S-352 3نن -14382518,207+14382530,195
000646 0600 S-353 .نن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-354  نن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-355 様نن -23161578,145+23161578,145
000646 0600 S-356 クنن -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-380 3Bن -14289980,18+14289982,18:-14290000,30+14290002,30
000646 0600 S-400 ننBB -21348883,26+21348810,99
000646 0600 S-401 ننOO -21348883,26+21348810,99
000646 0600 S-402 نن33 -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-403 نن.. -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-404 نن   -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-406 ننクク -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-413 .نن. -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-414  نن  -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-416 クننク -21348653,228+21348663,145:-21348883,26+21348810,99
000646 0600 S-421 OOنن -21186449,103+21186449,103
000646 0600 S-422 33نن -13205301,103+13205301,103
000646 0600 S-425 様様نن -24750804,65+24750804,65
000646 0600 S-584 نن.33 -21348653,228+21348663,145:-21348883,26+21348810,99
000647 0600 S-200 هB -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-201 هO -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-210 Bه -18225761,207+18225773,195
000647 0600 S-211 Oه -21233024,207+21233036,195
000647 0600 S-212 3ه -14382518,207+14382530,195
000647 0600 S-213 .ه -21349109,21+21349109,31:-21349133,228+21349143,145
000647 0600 S-214  ه -21349109,21+21349109,31:-21349133,228+21349143,145
000647 0600 S-216 クه -21349109,21+21349109,31:-21349133,228+21349143,145
000647 0600 S-299 هه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-300 هBB -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-301 هOO -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-310 BهB -18225761,207+18225773,195
000647 0600 S-311 OهO -21233024,207+21233036,195
000647 0600 S-312 3ه3 -14382518,207+14382530,195
000647 0600 S-313 .ه. -21349109,21+21349109,31:-21349133,228+21349143,145
000647 0600 S-314  ه  -21349109,21+21349109,31:-21349133,228+21349143,145
000647 0600 S-316 クهク -21349109,21+21349109,31:-21349133,228+21349143,145
000647 0600 S-320 BBه -18110047,1170+18110047,1170
000647 0600 S-321 OOه -21186449,103+21186449,103
000647 0600 S-322 33ه -13205301,103+13205301,103
000647 0600 S-330 ههB -21349363,26+21349290,99
000647 0600 S-331 ههO -21349363,26+21349290,99
000647 0600 S-332 هه3 -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-333 هه. -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-334 هه  -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-336 ههク -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-340 هBه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-341 هOه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-342 ه3ه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-343 ه.ه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-344 ه ه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-346 هクه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-350 Bهه -18225761,207+18225773,195
000647 0600 S-351 Oهه -21233024,207+21233036,195
000647 0600 S-352 3هه -14382518,207+14382530,195
000647 0600 S-353 .هه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-354  هه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-355 様هه -23161578,145+23161578,145
000647 0600 S-356 クهه -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-380 3Bه -14290000,30+14290002,30:-14290032,54+14290034,52
000647 0600 S-400 ههBB -21349363,26+21349290,99
000647 0600 S-401 ههOO -21349363,26+21349290,99
000647 0600 S-402 هه33 -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-403 هه.. -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-404 هه   -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-406 ههクク -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-413 .هه. -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-414  هه  -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-416 クههク -21349133,228+21349143,145:-21349363,26+21349290,99
000647 0600 S-421 OOهه -21186449,103+21186449,103
000647 0600 S-422 33هه -13205301,103+13205301,103
000647 0600 S-425 様様هه -24750804,65+24750804,65
000647 0600 S-584 هه.33 -21349133,228+21349143,145:-21349363,26+21349290,99
000648 0600 S-210 Bو -18225761,207+18225773,195
000648 0600 S-211 Oو -21233024,207+21233036,195
000648 0600 S-212 3و -14382518,207+14382530,195
000648 0600 S-213 .و -21349613,48+21349623,78:-21349664,102+21349704,162
000648 0600 S-214  و -21349613,48+21349623,78:-21349664,102+21349704,162
000648 0600 S-216 クو -21349613,48+21349623,78:-21349664,102+21349704,162
000648 0600 S-310 BوB -18225761,207+18225773,195
000648 0600 S-311 OوO -21233024,207+21233036,195
000648 0600 S-312 3و3 -14382518,207+14382530,195
000648 0600 S-313 .و. -21349613,48+21349623,78:-21349664,102+21349704,162
000648 0600 S-314  و  -21349613,48+21349623,78:-21349664,102+21349704,162
000648 0600 S-316 クوク -21349613,48+21349623,78:-21349664,102+21349704,162
000648 0600 S-320 BBو -18110047,1170+18110047,1170
000648 0600 S-321 OOو -21186449,103+21186449,103
000648 0600 S-322 33و -13205301,103+13205301,103
000648 0600 S-340 وBو -21349664,102+21349704,162
000648 0600 S-341 وOو -21349664,102+21349704,162
000648 0600 S-342 و3و -21349664,102+21349704,162
000648 0600 S-343 و.و -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-344 و و -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-346 وクو -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-350 Bوو -18225761,207+18225773,195
000648 0600 S-351 Oوو -21233024,207+21233036,195
000648 0600 S-352 3وو -14382518,207+14382530,195
000648 0600 S-353 .وو -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-354  وو -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-355 様وو -23161578,145+23161578,145
000648 0600 S-356 クوو -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-380 3Bو -14290032,54+14290034,52
000648 0600 S-413 .وو. -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-414  وو  -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-416 クووク -21349767,56+21349867,26:-21349824,97+21349894,27
000648 0600 S-421 OOوو -21186449,103+21186449,103
000648 0600 S-422 33وو -13205301,103+13205301,103
000648 0600 S-425 様様وو -24750804,65+24750804,65
000649 0600 S-210 Bى -18225761,207+18225773,195
000649 0600 S-211 Oى -21233024,207+21233036,195
000649 0600 S-212 3ى -14382518,207+14382530,195
000649 0600 S-213 .ى -21350048,7+21349974,151:-21350058,120+21350128,192
000649 0600 S-214  ى -21350048,7+21349974,151:-21350058,120+21350128,192
000649 0600 S-216 クى -21350048,7+21349974,151:-21350058,120+21350128,192
000649 0600 S-310 BىB -18225761,207+18225773,195
000649 0600 S-311 OىO -21233024,207+21233036,195
000649 0600 S-312 3ى3 -14382518,207+14382530,195
000649 0600 S-313 .ى. -21350048,7+21349974,151:-21350058,120+21350128,192
000649 0600 S-314  ى  -21350048,7+21349974,151:-21350058,120+21350128,192
000649 0600 S-316 クىク -21350048,7+21349974,151:-21350058,120+21350128,192
000649 0600 S-320 BBى -18110047,1170+18110047,1170
000649 0600 S-321 OOى -21186449,103+21186449,103
000649 0600 S-322 33ى -13205301,103+13205301,103
000649 0600 S-340 ىBى -21350058,120+21350128,192
000649 0600 S-341 ىOى -21350058,120+21350128,192
000649 0600 S-342 ى3ى -21350058,120+21350128,192
000649 0600 S-343 ى.ى -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-344 ى ى -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-346 ىクى -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-350 Bىى -18225761,207+18225773,195
000649 0600 S-351 Oىى -21233024,207+21233036,195
000649 0600 S-352 3ىى -14382518,207+14382530,195
000649 0600 S-353 .ىى -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-354  ىى -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-355 様ىى -23161730,69+23161730,69
000649 0600 S-356 クىى -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-380 3Bى -14290090,28+14290090,30
000649 0600 S-413 .ىى. -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-414  ىى  -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-416 クىىク -21350566,7+21350613,44:-21350574,111+21350658,27
000649 0600 S-421 OOىى -21186449,103+21186449,103
000649 0600 S-422 33ىى -13205301,103+13205301,103
000649 0600 S-425 様様ىى -24750876,31+24750876,31
00064a 0600 S-203 ي. -21349959,85+21349955,15:-21350048,7+21349974,151
00064a 0600 S-204 ي  -21349959,85+21349955,15:-21350048,7+21349974,151
00064a 0600 S-206 يク -21349959,85+21349955,15:-21350048,7+21349974,151
00064a 0600 S-303 ي.. -21349959,85+21349955,15:-21350048,7+21349974,151
00064a 0600 S-304 ي   -21349959,85+21349955,15:-21350048,7+21349974,151
00064a 0600 S-306 يクク -21349959,85+21349955,15:-21350048,7+21349974,151
00064a 0600 S-310 BيB -18225761,207+18225773,195
00064a 0600 S-311 OيO -21233024,207+21233036,195
00064a 0600 S-312 3ي3 -14382518,207+14382530,195
00064a 0600 S-333 يي. -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-334 يي  -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-336 ييク -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-340 يBي -21350058,120+21350128,192
00064a 0600 S-341 يOي -21350058,120+21350128,192
00064a 0600 S-342 ي3ي -21350058,120+21350128,192
00064a 0600 S-343 ي.ي -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-344 ي ي -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-346 يクي -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-355 様يي -23161730,69+23161730,69
00064a 0600 S-403 يي.. -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-404 يي   -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-406 ييクク -21350468,95+21350596,14:-21350566,7+21350613,44
00064a 0600 S-425 様様يي -24750876,31+24750876,31
00064b 0600 S-335 ًً様 -21863564,258201+21863564,38935
00064b 0600 S-405 ًً様様 -23195960,258033+23195960,38768
00064b 0600 S-415 様ًً様 -23713557,258028+23713557,38764
00064c 0600 S-335 ٌٌ様 -21863564,258201+21863564,38935
00064c 0600 S-405 ٌٌ様様 -23195960,258033+23195960,38768
00064c 0600 S-415 様ٌٌ様 -23713557,258028+23713557,38764
00064d 0600 S-335 ٍٍ様 -21863564,258201+21863564,38935
00064d 0600 S-405 ٍٍ様様 -23195960,258033+23195960,38768
00064d 0600 S-415 様ٍٍ様 -23713557,258028+23713557,38764
00064e 0600 S-335 ََ様 -21863564,258201+21863564,38935
00064e 0600 S-405 ََ様様 -23195960,258033+23195960,38768
00064e 0600 S-415 様ََ様 -23713557,258028+23713557,38764
00064f 0600 S-335 ُُ様 -21863564,258201+21863564,38935
00064f 0600 S-405 ُُ様様 -23195960,258033+23195960,38768
00064f 0600 S-415 様ُُ様 -23713557,258028+23713557,38764
000650 0600 S-335 ِِ様 -21863564,258201+21863564,38935
000650 0600 S-405 ِِ様様 -23195960,258033+23195960,38768
000650 0600 S-415 様ِِ様 -23713557,258028+23713557,38764
000651 0600 S-335 ّّ様 -21863564,258201+21863564,38935
000651 0600 S-405 ّّ様様 -23195960,258033+23195960,38768
000651 0600 S-415 様ّّ様 -23713557,258028+23713557,38764
000652 0600 S-335 ْْ様 -21863564,258201+21863564,38935
000652 0600 S-405 ْْ様様 -23195960,258033+23195960,38768
000652 0600 S-415 様ْْ様 -23713557,258028+23713557,38764
000660 0600 S-205 ٠様 -10094610,8+10094610,8
000660 0600 S-213 .٠ -10093391,15+10093391,25:-10093429,16+10093439,6
000660 0600 S-214  ٠ -10093391,15+10093391,25:-10093429,16+10093439,6
000660 0600 S-216 ク٠ -10093391,15+10093391,25:-10093429,16+10093439,6
000660 0600 S-305 ٠様様 -10094654,8+10094654,8
000660 0600 S-310 B٠B -15775406,9+15775406,9
000660 0600 S-311 O٠O -19626284,9+19626284,9
000660 0600 S-313 .٠. -10093391,15+10093391,25:-10093429,16+10093439,6
000660 0600 S-314  ٠  -10093391,15+10093391,25:-10093429,16+10093439,6
000660 0600 S-315 様٠様 -23157668,8+23157668,8
